Id,Probability,predicted_result
330,0.00754990167498834,0
331,0.029028574824984277,0
332,0.03894543344208452,0
333,0.017267323481044514,0
334,0.0406589204062832,0
335,0.058749298434467856,0
336,0.06309691439992918,0
337,0.028440148996744744,0
338,0.19566048676353331,0
339,0.04767554559517955,0
340,0.021306085273647267,0
341,0.008901636273993634,0
342,0.032938969803714156,0
343,0.013004535687073179,0
344,0.08345186922866325,0
345,0.03337763632296114,0
346,0.06497906274940926,0
347,0.638960903382943,1
348,0.09938900665115373,0
349,0.03560659622941803,0
350,0.013684434742796337,0
351,0.1350032554276382,0
352,0.07481395261847755,0
353,0.006452414353872522,0
354,0.19318742732761152,0
355,0.014378837637257516,0
356,0.014037291338294736,0
357,0.6854489323086248,1
358,0.021113391115719204,0
359,0.04647521529104814,0
360,0.3397040088566116,0
361,0.027357323649873477,0
362,0.019008822259061527,0
363,0.011441259521385874,0
364,0.02845920200306715,0
365,0.0810866583213067,0
366,0.1572795842787172,0
367,0.02129839026731644,0
368,0.14135727177657068,0
369,0.019396638046886457,0
370,0.40053284917044424,0
371,0.011584267487792963,0
372,0.09683362128936152,0
373,0.022283172579003144,0
374,0.01621419743496712,0
375,0.01504641000768646,0
376,0.036731073361909505,0
377,0.028260897876353958,0
378,0.005676125346188861,0
379,0.04579492330546071,0
380,0.053296666530694405,0
381,0.012444555852240266,0
382,0.05774259740539841,0
383,0.04098277005734626,0
384,0.10923648208599827,0
385,0.008252252409620344,0
386,0.006236074054776163,0
387,0.008731744888524948,0
388,0.01177622435736675,0
389,0.025486011752645737,0
390,0.023088905545818217,0
391,0.007739873482039279,0
392,0.011571881102047266,0
393,0.029361117364199357,0
394,0.20100157016304188,0
395,0.016626495038160008,0
396,0.007401984567703093,0
397,0.13275723033360234,0
398,0.2480676223033133,0
399,0.014591647253883592,0
400,0.024185145492305216,0
401,0.009829899256482276,0
402,0.011379588960106596,0
403,0.03153629629094744,0
404,0.004960549280416011,0
405,0.747494749651387,1
406,0.6724685069480633,1
407,0.037834715589888816,0
408,0.1251770106540447,0
409,0.037367402375063745,0
410,0.028537505098510454,0
411,0.03398441307382397,0
412,0.10372862360564095,0
413,0.24250190682844883,0
414,0.01772561174908522,0
415,0.016504100204411107,0
416,0.3068706851708047,0
417,0.2035865907515763,0
418,0.0774069620139812,0
419,0.019461770188597252,0
420,0.0351171547127668,0
421,0.04645826800116881,0
422,0.016139247316637646,0
423,0.05308096068376567,0
424,0.0017810548562402111,0
425,0.012439147168983897,0
426,0.06230289597776406,0
427,0.018332007461498285,0
428,0.018222876761291102,0
429,0.14799788423946642,0
430,0.032492725391836536,0
431,0.36563442684011926,0
432,0.00756510106360548,0
433,0.021000703371216928,0
434,0.035186618461485256,0
435,0.04027444743215744,0
436,0.05750335105488898,0
437,0.14141204203272653,0
438,0.1300370355120949,0
439,0.0075524042118532125,0
440,0.06664441126583728,0
441,0.023634285677790173,0
442,0.05199666695009212,0
443,0.06629077307228122,0
444,0.018060688092556086,0
445,0.05504332167468242,0
446,0.26244127997905115,0
447,0.049830701005016374,0
448,0.1794254316624534,0
449,0.08345438144837888,0
450,0.012168678352712639,0
451,0.025391857910735893,0
452,0.011642667629134303,0
453,0.1979711144476202,0
454,0.017422246060751285,0
455,0.07366130037900363,0
456,0.028288767461609337,0
457,0.050989339933305136,0
458,0.013251347439979666,0
459,0.08017757120405006,0
460,0.01597312653416521,0
461,0.017726234178036485,0
462,0.07307295463177349,0
463,0.032790276933624685,0
464,0.12388271906475629,0
465,0.07237558999134926,0
466,0.007854131499033102,0
467,0.01819471992416733,0
468,0.01926592406384171,0
469,0.030413892066416294,0
470,0.24921562732126046,0
471,0.011146827603278906,0
472,0.01675680376480889,0
473,0.23908645900748088,0
474,0.0405493144852282,0
475,0.01908381679238625,0
476,0.049248686381430595,0
477,0.00927773902725825,0
478,0.014620850100058536,0
479,0.03386432624377952,0
480,0.0267958448596151,0
481,0.11850732709659884,0
482,0.005798022910671977,0
483,0.0636841629661757,0
484,0.06034207305525525,0
485,0.007791371331679541,0
486,0.23608065086648436,0
487,0.1043803677764749,0
488,0.09660716955585566,0
489,0.12016609846339352,0
490,0.05934461045641481,0
491,0.025005296738619388,0
492,0.052567628589278104,0
493,0.5365642586719769,1
494,0.010986952591958976,0
495,0.21285033713159882,0
496,0.01523356918529445,0
497,0.024238385612743035,0
498,0.024933723856704317,0
499,0.1126756279051192,0
500,0.009938957126084053,0
501,0.022478635301982124,0
502,0.01775745177748287,0
503,0.052144740128471714,0
504,0.03683455262648167,0
505,0.007763120513620368,0
506,0.20514098627675817,0
507,0.06519904655518736,0
508,0.012438026804524294,0
509,0.015549995857728316,0
510,0.029601974719010313,0
511,0.015536799639765583,0
512,0.21112037904558556,0
513,0.08201634533302478,0
514,0.024392796263564782,0
515,0.030296935127351342,0
516,0.2255423998158493,0
517,0.010545273040383203,0
518,0.026765898071086053,0
519,0.007808161626332438,0
520,0.027867239225954653,0
521,0.008417535125780244,0
522,0.008388523790822125,0
523,0.14049616329391476,0
524,0.0475085279477768,0
525,0.11116391722876218,0
526,0.36570449940576716,0
527,0.1950815543507985,0
528,0.013277842102887393,0
529,0.36602397755761273,0
530,0.024052869626089126,0
531,0.01061018913629269,0
532,0.018811670025859695,0
533,0.026337291732732918,0
534,0.006580181757574784,0
535,0.009596464731335227,0
536,0.005743632590360265,0
537,0.020720655204950512,0
538,0.09918719665757213,0
539,0.021943563295961994,0
540,0.006621505099480867,0
541,0.0469727418060897,0
542,0.05249383328253683,0
543,0.04397120540981172,0
544,0.3151737003508867,0
545,0.027447824856961192,0
546,0.006332410314555929,0
547,0.08054997180053301,0
548,0.0036250003273221145,0
549,0.03838798058245503,0
550,0.13649940249706458,0
551,0.28470629282280524,0
552,0.1046031027034669,0
553,0.013850828353591943,0
554,0.013423177395035076,0
555,0.07697161266926522,0
556,0.018595471636739327,0
557,0.037593691552007744,0
558,0.048689543663364476,0
559,0.2528399709400265,0
560,0.029564787491438267,0
561,0.0022868144990655253,0
562,0.008261008020707627,0
563,0.10192744105979916,0
564,0.07625304800963167,0
565,0.13853225112661802,0
566,0.01921208827758403,0
567,0.010948825401759192,0
568,0.04914887771701335,0
569,0.3323404132424031,0
570,0.0924155720264079,0
571,0.14323866967954355,0
572,0.018036133546022317,0
573,0.021368904504469502,0
574,0.07438617735124284,0
575,0.07674778020831546,0
576,0.01370320177869194,0
577,0.036836395905202594,0
578,0.0159154189025073,0
579,0.15171471501854394,0
580,0.011408529232945932,0
581,0.011097941248335954,0
582,0.035209089123479975,0
583,0.010056993108900663,0
584,0.025185283045041095,0
585,0.059928607881013056,0
586,0.010009097338413256,0
587,0.02519374908066937,0
588,0.1090121757549484,0
589,0.016170886701903316,0
590,0.031687474167413084,0
591,0.3266238764762991,0
592,0.02016091958271111,0
593,0.02556102953675312,0
594,0.07803365631312298,0
595,0.24863437397712768,0
596,0.033174026146090656,0
597,0.023157382526276613,0
598,0.03012158991484308,0
599,0.03862782524590664,0
600,0.016464530558465855,0
601,0.01785123529782543,0
602,0.06999018719720264,0
603,0.020746083379267533,0
604,0.0216176393192801,0
605,0.32767580132022633,0
606,0.01068108283445347,0
607,0.07935000510124421,0
608,0.03573654841942059,0
609,0.13874827994113625,0
610,0.024133001928681095,0
611,0.09351935431535872,0
612,0.011616305824107647,0
613,0.01096070678134728,0
614,0.052811778972906225,0
615,0.013285805138797586,0
616,0.008856596146786976,0
617,0.12689901897489872,0
618,0.025235414910471512,0
619,0.030248852097402794,0
620,0.035801422756261275,0
621,0.012118725625337841,0
622,0.04872660521876532,0
623,0.04018242375620386,0
624,0.02858187663119719,0
625,0.08742060212054152,0
626,0.5885141259962134,1
627,0.10108245507571513,0
628,0.021631253533675805,0
629,0.013767462854806551,0
630,0.21550921017719757,0
631,0.018749108155567747,0
632,0.018240724203949624,0
633,0.007155880208185334,0
634,0.06798728085521416,0
635,0.06785092596519866,0
636,0.005324877749265583,0
637,0.013858692430611112,0
638,0.019881786592183415,0
639,0.10533767623486145,0
640,0.010490070534692919,0
641,0.024488094966321303,0
642,0.3732134594785417,0
643,0.14013424482119724,0
644,0.55165919981798,1
645,0.21115680442130189,0
646,0.30117240800647566,0
647,0.030020158322511745,0
648,0.10834635971576445,0
649,0.010610940322288738,0
650,0.01669937256684836,0
651,0.48684424114804814,0
652,0.009817261486329798,0
653,0.09981075995865722,0
654,0.6477674060194585,1
655,0.02110655023638933,0
656,0.04575865231890658,0
657,0.028402405588965493,0
658,0.019890290006220782,0
659,0.0626092975125393,0
660,0.21566365889137623,0
661,0.03142640394416691,0
662,0.21087432850703863,0
663,0.18693499731644841,0
664,0.1947427285036276,0
665,0.5149853712898004,1
666,0.006912187739422118,0
667,0.04375138600270858,0
668,0.14197247489297585,0
669,0.3893477143420295,0
670,0.07254207454519067,0
671,0.012334086910213506,0
672,0.12634283932270238,0
673,0.055228280000000136,0
674,0.008048976996315597,0
675,0.6301859996008219,1
676,0.21503578453236824,0
677,0.0345443998809557,0
678,0.04513751860170804,0
679,0.02358883244171912,0
680,0.2524784382694948,0
681,0.05044228860711056,0
682,0.028778086514539013,0
683,0.10581177360988397,0
684,0.030945124604013392,0
685,0.0905207700566699,0
686,0.009851357506214537,0
687,0.009808294644525303,0
688,0.020539299814052114,0
689,0.15378177694156814,0
690,0.020611567312846756,0
691,0.16730735306263253,0
692,0.6494986548874708,1
693,0.04848815957606931,0
694,0.04205100295790597,0
695,0.06916628826462969,0
696,0.02190472920879739,0
697,0.012546151271630227,0
698,0.0939970851766693,0
699,0.2619886151104149,0
700,0.014555397662688537,0
701,0.017281972908453184,0
702,0.23099042803258468,0
703,0.1421598762301886,0
704,0.720080284570439,1
705,0.02148047485352233,0
706,0.014812215546999576,0
707,0.04986274198561976,0
708,0.014808545539364405,0
709,0.014419829125724775,0
710,0.010099951164544495,0
711,0.07391401117692649,0
712,0.19773566294829473,0
713,0.04143198314899217,0
714,0.011278915487354975,0
715,0.033206713082198955,0
716,0.5231113169207712,1
717,0.012750450674361966,0
718,0.0923338903671237,0
719,0.04383588812120653,0
720,0.0036229560068495475,0
721,0.007268953416110941,0
722,0.04104240962763013,0
723,0.08573948478218751,0
724,0.010450502145618592,0
725,0.1906495795668918,0
726,0.01206470497833517,0
727,0.020485987359643756,0
728,0.06924354072841078,0
729,0.08693116560460801,0
730,0.3540632213921021,0
731,0.01622968158530438,0
732,0.04008501050038789,0
733,0.016132501476421018,0
734,0.024885987040257528,0
735,0.10616521311447555,0
736,0.029371403712388357,0
737,0.05367207723290602,0
738,0.09535906930718113,0
739,0.010880456358980311,0
740,0.01291538574712823,0
741,0.030891167925930857,0
742,0.02236363121146241,0
743,0.07582276525720805,0
744,0.01484499759155973,0
745,0.017118088736857204,0
746,0.061090377815779744,0
747,0.022376151455114353,0
748,0.046194534428019234,0
749,0.04470861704874592,0
750,0.07770409781826262,0
751,0.2358750909298506,0
752,0.01706343913806169,0
753,0.011326312472712936,0
754,0.010374881428168838,0
755,0.036941354880941635,0
756,0.013299447620015467,0
757,0.033609354672851054,0
758,0.053258171065787674,0
759,0.012148173189139565,0
760,0.01862361559038229,0
761,0.02843817838728431,0
762,0.13276759254886156,0
763,0.09627003579160828,0
764,0.011598019704064422,0
765,0.034602344559993975,0
766,0.05822351143211237,0
767,0.010572990408000105,0
768,0.17790714319776182,0
769,0.013588246484100498,0
770,0.3599713481411168,0
771,0.017278812636052344,0
772,0.14228615680152445,0
773,0.05929893952293789,0
774,0.016395492460252067,0
775,0.08006478015273051,0
776,0.013824381538137274,0
777,0.1469090494247219,0
778,0.00879534730025475,0
779,0.015028059804445663,0
780,0.4498430251878767,0
781,0.07679007525104312,0
782,0.02623303925283155,0
783,0.039701151436066104,0
784,0.08131839275543908,0
785,0.04104475572586577,0
786,0.23728423295319126,0
787,0.0541648169134612,0
788,0.06487015349638009,0
789,0.08693661175913217,0
790,0.16802653616683885,0
791,0.022472675779206395,0
792,0.3338983057670621,0
793,0.15883610117956914,0
794,0.031346730350745096,0
795,0.30698641882062633,0
796,0.010667214573320273,0
797,0.11583145714170798,0
798,0.02374676284218069,0
799,0.257980235144401,0
800,0.025768081493884914,0
801,0.03516525417115742,0
802,0.010872638391137246,0
803,0.09350281063998676,0
804,0.030401106392916294,0
805,0.3093406587009874,0
806,0.01963998834813806,0
807,0.013973257915157885,0
808,0.042862153065215854,0
809,0.053060088484116225,0
810,0.04352669556934503,0
811,0.15690730128100105,0
812,0.09850181928324166,0
813,0.02793384251772686,0
814,0.023142216092664633,0
815,0.17608745572004939,0
816,0.05767939956152265,0
817,0.01469266714437479,0
818,0.03671871397345888,0
819,0.006882325059002313,0
820,0.11648283197321356,0
821,0.025645503287598244,0
822,0.17837504011581354,0
823,0.013351411474488699,0
824,0.028968071482155758,0
825,0.01600880954754011,0
826,0.025884899366820337,0
827,0.04698732841919538,0
828,0.021115709784479016,0
829,0.02881173641338459,0
830,0.03367249662006673,0
831,0.11321405959699649,0
832,0.021963103217525433,0
833,0.2637414850256926,0
834,0.0252599379745773,0
835,0.10622602966352314,0
836,0.028836232374209653,0
837,0.14747907071982772,0
838,0.01776230851463922,0
839,0.0676653608619235,0
840,0.43224034500629144,0
841,0.29520375046697495,0
842,0.0591257378776335,0
843,0.18465043755804558,0
844,0.07717389173718202,0
845,0.735684630351373,1
846,0.675434791555639,1
847,0.02906563567886727,0
848,0.015448500080075254,0
849,0.28111972832151527,0
850,0.0500238772679696,0
851,0.07456404345084604,0
852,0.05592914930720605,0
853,0.07799154885247757,0
854,0.02671579231867948,0
855,0.017474670276691532,0
856,0.029147186139663574,0
857,0.04972240869303434,0
858,0.04223259889661135,0
859,0.009891004795793426,0
860,0.0735140735340231,0
861,0.3951560601157614,0
862,0.006156658080758865,0
863,0.015928229383089066,0
864,0.013353678243632311,0
865,0.026818291892706403,0
866,0.017793911887554026,0
867,0.011556699446519207,0
868,0.08138497110526112,0
869,0.03170473925083524,0
870,0.013490533789923357,0
871,0.02184685289713025,0
872,0.045026566921060225,0
873,0.009712902172050845,0
874,0.04528414057585201,0
875,0.01619083798796289,0
876,0.05018909974443486,0
877,0.018170178770254328,0
878,0.03081154523186684,0
879,0.013797413555681414,0
880,0.035197986983038665,0
881,0.03431970997172777,0
882,0.07927569455543888,0
883,0.10505683474877349,0
884,0.04320809938487323,0
885,0.0040064021999554125,0
886,0.026893254664685794,0
887,0.07520252565345016,0
888,0.6232779000627217,1
889,0.037872487127038584,0
890,0.041661881315483026,0
891,0.0247789709992705,0
892,0.01726295792090803,0
893,0.47414880282430694,0
894,0.7482207149778795,1
895,0.036720117972263135,0
896,0.048242674959294865,0
897,0.01718551725355765,0
898,0.004923134219026956,0
899,0.03062917565069465,0
900,0.01139134554679651,0
901,0.09120859707702283,0
902,0.04067203898357536,0
903,0.017445519491620674,0
904,0.01294236923266835,0
905,0.020012169764246173,0
906,0.019833623282423406,0
907,0.09819014888942172,0
908,0.15881727286108552,0
909,0.08307060509569582,0
910,0.015520346354354939,0
911,0.03769655167162461,0
912,0.07879670226225105,0
913,0.022554117084516937,0
914,0.013131564634421765,0
915,0.06721303428603023,0
916,0.013499106966212607,0
917,0.12606526189768896,0
918,0.012964673964359552,0
919,0.02600161685290359,0
920,0.04631238778209501,0
921,0.07091103303296067,0
922,0.0871942883849602,0
923,0.1654300349125768,0
924,0.022629004760968137,0
925,0.02933891401234243,0
926,0.1477414701576449,0
927,0.11074655597503537,0
928,0.03599384994178751,0
929,0.0709319290057875,0
930,0.23797212524990874,0
931,0.3485907164080332,0
932,0.016845543540156393,0
933,0.09096650860741398,0
934,0.06442264244265232,0
935,0.012817139857833094,0
936,0.01505813482861294,0
937,0.013271248650505597,0
938,0.019502406809318938,0
939,0.08488475972486469,0
940,0.009594057102856652,0
941,0.12210910827746127,0
942,0.006207514307719233,0
943,0.07036113024067812,0
944,0.24455800125186175,0
945,0.036609819849618176,0
946,0.014700064474152652,0
947,0.10590870733694834,0
948,0.019688160481458584,0
949,0.013735087156605768,0
950,0.016989454192709537,0
951,0.004713712124604744,0
952,0.15120372582645264,0
953,0.08647948369412506,0
954,0.008788709113215437,0
955,0.13335173583231513,0
956,0.07457536949226697,0
957,0.017958503241682664,0
958,0.03939116515211162,0
959,0.03196845793544909,0
960,0.030920254272652273,0
961,0.027442219331170414,0
962,0.012177571322172731,0
963,0.00850781016928309,0
964,0.025190928992977212,0
965,0.02835986373462999,0
966,0.05158745024831358,0
967,0.06706069283880718,0
968,0.03777719310833471,0
969,0.25485980419804355,0
970,0.13498024307272158,0
971,0.007598085791589974,0
972,0.37846984725654476,0
973,0.038532867002437306,0
974,0.16464687682815266,0
975,0.019296805189524473,0
976,0.020176652397431726,0
977,0.08900521608030972,0
978,0.03238475331705016,0
979,0.06906558391092844,0
980,0.590303857017108,1
981,0.05330225352353767,0
982,0.010514923284757522,0
983,0.01474866021974026,0
984,0.01122829987661615,0
985,0.023839571215808698,0
986,0.37187450326596144,0
987,0.01267709143493817,0
988,0.014396442299212636,0
989,0.022174172840094483,0
990,0.021066722219682813,0
991,0.046471449989419635,0
992,0.007548075194233281,0
993,0.01380587102615524,0
994,0.04589962810381961,0
995,0.023702702267462808,0
996,0.40241761017032823,0
997,0.007737127118254624,0
998,0.025784764579185916,0
999,0.01605744341625244,0
1000,0.013711817198969287,0
1001,0.01828159194389649,0
1002,0.11084005114920871,0
1003,0.037374091951161724,0
1004,0.020109305271095893,0
1005,0.0870352123511794,0
1006,0.018513828230489953,0
1007,0.03535760295321573,0
1008,0.021276444575802776,0
1009,0.01896004952856983,0
1010,0.009622990114551908,0
1011,0.017645953668667242,0
1012,0.018374535801537792,0
1013,0.040948172805994616,0
1014,0.07086656656893427,0
1015,0.02114726533733018,0
1016,0.1516021222828199,0
1017,0.005504733979640756,0
1018,0.3864397957235117,0
1019,0.06639197645490692,0
1020,0.019197476419876867,0
1021,0.015782754795682717,0
1022,0.08740684084235677,0
1023,0.02070674340862445,0
1024,0.40086025206812514,0
1025,0.05588287192484074,0
1026,0.009905999081319497,0
1027,0.04339867273403638,0
1028,0.022278162873413644,0
1029,0.008357814756692039,0
1030,0.012687699828195748,0
1031,0.016521032337147978,0
1032,0.06825397521700832,0
1033,0.016497737962650458,0
1034,0.03753160179740253,0
1035,0.008948442138526781,0
1036,0.016787116818287255,0
1037,0.012371555420058087,0
1038,0.005914520000818274,0
1039,0.01252463233393334,0
1040,0.006517187077481718,0
1041,0.09949001580067633,0
1042,0.28333509982859967,0
1043,0.021905494121646083,0
1044,0.059575832449801594,0
1045,0.03617316359764507,0
1046,0.02238945620324507,0
1047,0.019160953067233002,0
1048,0.02440199223272607,0
1049,0.013670156176577759,0
1050,0.01880576087528486,0
1051,0.02904254701277431,0
1052,0.09644246377763509,0
1053,0.1908363109782409,0
1054,0.01618364479495448,0
1055,0.13224563730517144,0
1056,0.010434118518937784,0
1057,0.009445925336214436,0
1058,0.10173793565955594,0
1059,0.18469052382726459,0
1060,0.1021474903787613,0
1061,0.07424585595056908,0
1062,0.05633098080591312,0
1063,0.012280056926402447,0
1064,0.019309823445806337,0
1065,0.15739907150843496,0
1066,0.02009581845054776,0
1067,0.036098983324434716,0
1068,0.013879814003969553,0
1069,0.02091409976662418,0
